2008;10;2008.03.08.;0;0 Ft;35;1 390 190 Ft;3437;14 990 Ft;96815;1 035 Ft;10;23;29;58;65
2008;9;2008.03.01.;0;0 Ft;35;1 355 260 Ft;3525;14 250 Ft;105382;925 Ft;11;13;49;57;60
2008;8;2008.02.23.;1;647 684 995 Ft;59;894 315 Ft;4777;11 695 Ft;116583;930 Ft;12;27;44;52;57
2008;7;2008.02.16.;0;0 Ft;29;1 839 865 Ft;2976;18 985 Ft;95658;1 150 Ft;2;24;26;34;88
2008;6;2008.02.09.;0;0 Ft;60;933 555 Ft;3669;16 165 Ft;97897;1 180 Ft;14;16;28;46;58
2008;5;2008.02.02.;0;0 Ft;41;1 255 520 Ft;4297;12 685 Ft;114951;920 Ft;3;18;20;71;81
2008;4;2008.01.26.;0;0 Ft;38;1 352 925 Ft;3407;15 975 Ft;98914;1 070 Ft;10;23;61;68;72
2008;3;2008.01.19.;1;2 356 386 190 Ft;86;1 013 465 Ft;5677;16 255 Ft;156079;1 150 Ft;5;24;59;62;86
2008;2;2008.01.12.;0;0 Ft;68;1 327 380 Ft;5954;16 050 Ft;165451;1 125 Ft;18;42;45;72;80
2008;1;2008.01.05.;0;0 Ft;74;971 280 Ft;6525;11 665 Ft;161485;915 Ft;4;14;27;38;41
