2007;35;2007.09.01.;0;0 Ft;100;439 396 Ft;5562;8 365 Ft;128000;707 Ft;3;11;24;35;77
2007;34;2007.08.25.;0;0 Ft;23;1 870 533 Ft;2855;15 956 Ft;80482;1 101 Ft;17;26;57;59;78
2007;33;2007.08.18.;0;0 Ft;15;2 947 267 Ft;1826;25 635 Ft;68579;1 327 Ft;28;30;35;46;83
2007;32;2007.08.11.;1;1 092 246 517 Ft;31;1 827 555 Ft;3769;15 916 Ft;121686;959 Ft;1;3;47;76;78
2007;31;2007.08.04.;0;0 Ft;26;2 010 801 Ft;2479;22 330 Ft;83936;1 282 Ft;40;46;63;71;77
2007;30;2007.07.28.;0;0 Ft;36;1 352 126 Ft;2926;17 614 Ft;98710;1 015 Ft;13;14;39;81;87
2007;29;2007.07.21.;0;0 Ft;68;703 781 Ft;3889;13 030 Ft;95594;1 031 Ft;20;41;44;68;71
2007;28;2007.07.14.;0;0 Ft;51;1 119 545 Ft;3623;16 687 Ft;107998;1 088 Ft;24;56;73;89;90
2007;27;2007.07.07.;0;0 Ft;33;1 460 357 Ft;3848;13 261 Ft;116890;849 Ft;21;24;26;35;71
2007;26;2007.06.30.;0;0 Ft;19;2 414 215 Ft;2624;18 509 Ft;82591;1 143 Ft;9;62;69;83;90
2007;25;2007.06.23.;0;0 Ft;48;925 458 Ft;4383;10 731 Ft;106612;858 Ft;10;16;25;36;56
2007;24;2007.06.16.;0;0 Ft;74;583 295 Ft;5138;8 895 Ft;120870;735 Ft;19;29;47;54;83
2007;23;2007.06.09.;0;0 Ft;23;2 023 044 Ft;2534;19 442 Ft;74456;1 287 Ft;31;44;71;73;82
2007;22;2007.06.02.;0;0 Ft;51;831 385 Ft;2841;15 802 Ft;84122;1 038 Ft;11;24;42;59;78
2007;21;2007.05.26.;0;0 Ft;31;1 370 324 Ft;3176;14 162 Ft;89520;977 Ft;1;6;18;35;79
2007;20;2007.05.19.;0;0 Ft;9;4 812 880 Ft;1337;34 304 Ft;52834;1 688 Ft;46;65;75;84;85
2007;19;2007.05.12.;1;84 530 477 Ft;73;656 173 Ft;4008;12 654 Ft;106007;930 Ft;52;54;72;77;83
2007;18;2007.05.05.;1;429 213 160 Ft;88;517 745 Ft;5761;8 374 Ft;129849;722 Ft;9;14;21;55;77
2007;17;2007.04.28.;0;0 Ft;66;707 078 Ft;5257;9 399 Ft;117014;821 Ft;21;41;45;49;63
2007;16;2007.04.21.;0;0 Ft;52;896 338 Ft;4403;11 209 Ft;114730;836 Ft;3;10;14;30;63
2007;15;2007.04.14.;0;0 Ft;34;1 588 912 Ft;2749;20 808 Ft;87245;1 275 Ft;14;30;47;58;77
2007;14;2007.04.07.;0;0 Ft;44;1 144 533 Ft;3204;16 642 Ft;91193;1 137 Ft;14;20;30;55;75
2007;13;2007.03.31.;1;1 789 757 064 Ft;65;912 047 Ft;6230;10 075 Ft;156797;778 Ft;7;49;63;64;72
2007;12;2007.03.24.;0;0 Ft;50;1 207 456 Ft;4971;12 859 Ft;139190;893 Ft;13;49;66;75;79
2007;11;2007.03.17.;0;0 Ft;43;1 359 511 Ft;4101;15 093 Ft;112208;1 073 Ft;22;39;49;60;70
2007;10;2007.03.10.;0;0 Ft;60;1 160 502 Ft;4787;15 401 Ft;146743;977 Ft;11;24;38;39;81
2007;9;2007.03.03.;0;0 Ft;34;1 776 073 Ft;3842;16 642 Ft;110995;1 120 Ft;18;36;65;79;89
2007;8;2007.02.24.;0;0 Ft;129;463 369 Ft;7240;8 742 Ft;163527;753 Ft;8;13;39;43;63
2007;7;2007.02.17.;0;0 Ft;29;2 043 437 Ft;2434;25 779 Ft;84644;1 441 Ft;16;22;62;79;90
2007;6;2007.02.10.;0;0 Ft;21;3 025 314 Ft;3576;18 811 Ft;116052;1 127 Ft;1;8;34;74;86
2007;5;2007.02.03.;0;0 Ft;19;2 890 344 Ft;2888;20 134 Ft;97533;1 159 Ft;14;23;72;85;86
2007;4;2007.01.27.;0;0 Ft;31;1 726 677 Ft;3162;17 924 Ft;95552;1 153 Ft;2;32;47;61;67
2007;3;2007.01.20.;0;0 Ft;17;3 132 251 Ft;2447;23 041 Ft;89002;1 232 Ft;16;43;56;57;86
2007;2;2007.01.13.;0;0 Ft;32;1 802 254 Ft;2860;21 351 Ft;93349;1 272 Ft;45;54;79;81;82
2007;1;2007.01.06.;0;0 Ft;47;1 072 455 Ft;5174;10 315 Ft;127742;812 Ft;27;36;37;55;57
