2006;16;2006.04.22.;0;0 Ft;38;1 362 566 Ft;4063;13 493 Ft;122479;870 Ft;3;10;66;69;82
2006;15;2006.04.15.;0;0 Ft;102;570 669 Ft;6926;8 899 Ft;155098;773 Ft;24;28;34;49;56
2006;14;2006.04.08.;0;0 Ft;23;2 180 319 Ft;2968;17 890 Ft;96136;1 074 Ft;9;29;38;80;86
2006;13;2006.04.01.;0;0 Ft;42;1 179 620 Ft;2999;17 492 Ft;88524;1 152 Ft;8;46;56;79;84
2006;12;2006.03.25.;0;0 Ft;38;1 334 812 Ft;3652;14 706 Ft;108930;959 Ft;13;35;61;64;66
2006;11;2006.03.18.;0;0 Ft;20;2 587 932 Ft;2716;20 178 Ft;87214;1 222 Ft;50;53;63;79;86
2006;10;2006.03.11.;0;0 Ft;48;1 214 702 Ft;4331;14 254 Ft;125343;958 Ft;9;33;61;72;90
2006;9;2006.03.04.;1;1 073 599 437 Ft;31;2 135 911 Ft;2842;24 669 Ft;97864;1 393 Ft;44;71;73;76;84
2006;8;2006.02.25.;0;0 Ft;61;1 061 661 Ft;6575;10 429 Ft;181208;736 Ft;3;7;8;16;59
2006;7;2006.02.18.;0;0 Ft;36;1 710 203 Ft;4351;14 983 Ft;135550;935 Ft;19;27;40;80;87
2006;6;2006.02.11.;0;0 Ft;46;1 441 784 Ft;4362;16 099 Ft;141122;968 Ft;52;55;56;64;81
2006;5;2006.02.04.;0;0 Ft;56;1 045 827 Ft;5273;11 760 Ft;138944;868 Ft;21;45;52;69;83
2006;4;2006.01.28.;0;0 Ft;23;2 470 015 Ft;3232;18 611 Ft;115964;1 009 Ft;13;63;65;66;74
2006;3;2006.01.21.;0;0 Ft;47;1 197 263 Ft;4965;12 000 Ft;137083;845 Ft;1;33;49;56;69
2006;2;2006.01.14.;0;0 Ft;20;3 319 413 Ft;3160;22 245 Ft;121127;1 128 Ft;35;36;42;47;60
2006;1;2006.01.07.;0;0 Ft;137;376 287 Ft;9573;5 702 Ft;186340;570 Ft;5;19;21;44;69
