2001;17;;0;0 Ft;50;259 761 Ft;2153;6 033 Ft;34554;1 002 Ft;1;2;8;15;24;26;35;8;9;11;15;20;26;34
2001;16;;0;0 Ft;52;239 452 Ft;2621;4 751 Ft;46064;721 Ft;3;15;18;19;22;26;31;1;5;11;13;14;17;33
2001;15;;0;0 Ft;66;232 622 Ft;3847;3 991 Ft;59553;687 Ft;2;3;5;7;15;25;34;5;6;8;13;24;31;32
2001;14;;0;0 Ft;106;113 070 Ft;3840;3 121 Ft;49640;644 Ft;1;3;9;11;13;24;25;4;6;16;17;20;21;35
2001;13;;0;0 Ft;28;436 210 Ft;1798;6 793 Ft;31085;1 048 Ft;7;8;9;16;25;31;32;1;2;16;25;26;30;34
2001;12;;0;0 Ft;90;137 260 Ft;3076;4 016 Ft;45491;724 Ft;2;5;9;12;14;16;19;1;8;9;24;27;30;34
2001;11;;2;52 816 995 Ft;94;142 545 Ft;3928;3 411 Ft;57894;617 Ft;3;5;9;11;12;22;23;15;22;24;27;29;34;35
2001;10;;0;0 Ft;60;218 894 Ft;2958;4 440 Ft;44507;787 Ft;2;13;23;26;27;30;34;1;14;16;17;26;28;34
2001;9;;0;0 Ft;96;136 483 Ft;4228;3 099 Ft;60142;581 Ft;3;8;10;20;24;28;33;3;7;19;24;26;29;31
2001;8;;0;0 Ft;49;269 017 Ft;2899;4 547 Ft;45740;769 Ft;4;10;15;23;24;32;35;4;5;7;8;16;22;28
2001;7;;1;104 846 634 Ft;53;258 072 Ft;3213;4 257 Ft;48794;748 Ft;6;7;12;20;23;25;31;5;7;8;14;15;25;28
2001;6;;0;0 Ft;48;276 443 Ft;2909;4 561 Ft;49033;722 Ft;6;7;9;13;30;31;32;4;7;13;16;30;33;34
2001;5;;0;0 Ft;64;198 616 Ft;3704;3 432 Ft;55329;613 Ft;1;4;18;23;25;26;28;6;9;13;17;19;32;33
2001;4;;0;0 Ft;70;182 355 Ft;3235;3 946 Ft;47491;717 Ft;1;4;8;10;16;18;27;1;9;18;21;23;24;31
2001;3;;1;79 620 858 Ft;71;193 296 Ft;3522;3 897 Ft;53048;690 Ft;3;11;14;16;21;31;35;3;4;11;22;25;28;33
2001;2;;0;0 Ft;91;150 737 Ft;3430;3 999 Ft;49702;736 Ft;11;14;21;24;25;28;34;3;5;15;23;24;25;34
2001;1;;0;0 Ft;58;213 264 Ft;2346;5 272 Ft;32972;1 000 Ft;1;2;6;9;10;15;20;16;17;18;25;26;28;29
